1 AvgTime: 0.017764
2 AvgTime: 0.040466
3 AvgTime: 0.041009
4 AvgTime: 0.041273
5 AvgTime: 0.006415
6 AvgTime: 0.008199
7 AvgTime: 0.247336
8 AvgTime: 0.008408
9 AvgTime: 0.005577
10 AvgTime: 0.003695
11 AvgTime: 0.007842
12 AvgTime: 0.00401
13 AvgTime: 0.007945
14 AvgTime: 0.007702
15 AvgTime: 0.545388
16 AvgTime: 0.025213
17 AvgTime: 0.026532
18 AvgTime: 1.22001
19 AvgTime: 5.00337
20 AvgTime: 0.109081
21 AvgTime: 0.01317
22 AvgTime: 0.017643
23 AvgTime: 0.187649
24 AvgTime: 0.006437
25 AvgTime: 0.006702
26 AvgTime: 0.003876
27 AvgTime: 0.003765
28 AvgTime: 0.003817
29 AvgTime: 0.003595
30 AvgTime: 0.003709
31 AvgTime: 0.004552
32 AvgTime: 0.004322
33 AvgTime: 0.00503
34 AvgTime: 0.006379
35 AvgTime: 0.09666
36 AvgTime: 0.055056
37 AvgTime: 0.069239
38 AvgTime: 0.013887
39 AvgTime: 1.29226
40 AvgTime: 0.703731
41 AvgTime: 0.020978
42 AvgTime: 0.011159
43 AvgTime: 0.011583
44 AvgTime: 0.011581
45 AvgTime: 0.017009
46 AvgTime: 0.017063
47 AvgTime: 0.069191
48 AvgTime: 0.142124
49 AvgTime: 0.032462
50 AvgTime: 0.044028
51 AvgTime: 0.186659
52 AvgTime: 0.009069
